x,y,z,t
40.57,-2.65,204.23,1226.72
37.28,-2.65,206.12,1227.91
34.00,-2.65,208.02,1229.10
30.71,-2.65,209.92,1230.29
27.43,-2.65,211.81,1231.48
24.14,-2.65,213.71,1232.66
20.86,-2.65,215.61,1233.85
17.57,-2.65,217.50,1235.04
14.29,-2.65,219.40,1236.23
11.00,-2.65,221.30,1237.42
7.72,-2.65,223.19,1238.61
4.43,-2.65,225.09,1239.80
1.15,-2.65,226.98,1240.99
1.15,-2.65,226.98,1242.17
0.95,-2.94,226.64,1243.36
0.73,-3.18,226.26,1244.55
0.49,-3.36,225.85,1245.74
0.25,-3.46,225.43,1246.93
0.25,-3.46,225.43,1248.12
3.53,-3.46,223.53,1249.31
6.82,-3.46,221.64,1250.49
10.10,-3.46,219.74,1251.68
13.39,-3.46,217.85,1252.87
16.67,-3.46,215.95,1254.06
19.96,-3.46,214.05,1255.25
23.24,-3.46,212.16,1256.44
26.53,-3.46,210.26,1257.63
29.81,-3.46,208.36,1258.82
33.10,-3.46,206.47,1260.00
36.38,-3.46,204.57,1261.19
39.67,-3.46,202.67,1262.38
42.95,-3.46,200.78,1263.57
46.24,-3.46,198.88,1264.76
49.52,-3.46,196.98,1265.95
52.81,-3.46,195.09,1267.14
56.09,-3.46,193.19,1268.32
59.38,-3.46,191.29,1269.51
62.66,-3.46,189.40,1270.70
65.95,-3.46,187.50,1271.89
69.23,-3.46,185.60,1273.08
72.52,-3.46,183.71,1274.27
75.80,-3.46,181.81,1275.46
79.09,-3.46,179.91,1276.65
82.37,-3.46,178.02,1277.83
85.66,-3.46,176.12,1279.02
88.94,-3.46,174.22,1280.21
92.23,-3.46,172.33,1281.40
95.51,-3.46,170.43,1282.59
95.51,-3.46,170.43,1283.78
95.26,-3.50,170.00,1284.97
95.01,-3.46,169.57,1286.16
94.77,-3.36,169.15,1287.34
94.54,-3.18,168.74,1288.53
94.54,-3.18,168.74,1289.72
91.25,-3.18,170.64,1290.91
87.97,-3.18,172.53,1292.10
84.68,-3.18,174.43,1293.29
81.40,-3.18,176.33,1294.48
78.11,-3.18,178.22,1295.66
74.83,-3.18,180.12,1296.85
71.54,-3.18,182.02,1298.04
68.26,-3.18,183.91,1299.23
64.97,-3.18,185.81,1300.42
61.69,-3.18,187.71,1301.61
58.40,-3.18,189.60,1302.80
55.12,-3.18,191.50,1303.99
51.83,-3.18,193.40,1305.17
48.55,-3.18,195.29,1306.36
45.26,-3.18,197.19,1307.55
41.98,-3.18,199.09,1308.74
38.69,-3.18,200.98,1309.93
35.41,-3.18,202.88,1311.12
32.12,-3.18,204.78,1312.31
28.84,-3.18,206.67,1313.49
25.55,-3.18,208.57,1314.68
22.27,-3.18,210.46,1315.87
18.98,-3.18,212.36,1317.06
15.70,-3.18,214.26,1318.25
12.41,-3.18,216.15,1319.44
9.13,-3.18,218.05,1320.63
5.84,-3.18,219.95,1321.82
2.56,-3.18,221.84,1323.00
-0.73,-3.18,223.74,1324.19
-0.73,-3.18,223.74,1325.38
-0.95,-2.94,223.36,1326.57
-1.15,-2.65,223.02,1327.76
-1.32,-2.29,222.71,1328.95
-1.47,-1.89,222.45,1330.14
-1.47,-1.89,222.45,1331.33
1.81,-1.89,220.55,1332.51
5.10,-1.89,218.66,1333.70
8.38,-1.89,216.76,1334.89
11.67,-1.89,214.86,1336.08
14.95,-1.89,212.97,1337.27
18.24,-1.89,211.07,1338.46
21.52,-1.89,209.17,1339.65
24.81,-1.89,207.28,1340.83
28.09,-1.89,205.38,1342.02
31.38,-1.89,203.48,1343.21
34.66,-1.89,201.59,1344.40
37.95,-1.89,199.69,1345.59
41.23,-1.89,197.79,1346.78
44.52,-1.89,195.90,1347.97
47.80,-1.89,194.00,1349.16
51.09,-1.89,192.11,1350.34
54.37,-1.89,190.21,1351.53
57.66,-1.89,188.31,1352.72
60.94,-1.89,186.42,1353.91
64.23,-1.89,184.52,1355.10
67.51,-1.89,182.62,1356.29
70.80,-1.89,180.73,1357.48
74.08,-1.89,178.83,1358.66
77.37,-1.89,176.93,1359.85
80.65,-1.89,175.04,1361.04
83.94,-1.89,173.14,1362.23
87.22,-1.89,171.24,1363.42
90.51,-1.89,169.35,1364.61
93.79,-1.89,167.45,1365.80
93.79,-1.89,167.45,1366.99
93.67,-1.45,167.24,1368.17
93.58,-0.99,167.09,1369.36
93.53,-0.50,167.00,1370.55
93.51,-0.00,166.97,1371.74
93.51,-0.00,166.97,1372.93
90.23,-0.00,168.87,1374.12
86.94,-0.00,170.76,1375.31
83.66,-0.00,172.66,1376.50
80.37,-0.00,174.56,1377.68
77.09,-0.00,176.45,1378.87
73.80,-0.00,178.35,1380.06
70.52,-0.00,180.24,1381.25
67.23,-0.00,182.14,1382.44
63.95,-0.00,184.04,1383.63
60.66,-0.00,185.93,1384.82
57.38,-0.00,187.83,1386.00
54.09,-0.00,189.73,1387.19
50.81,-0.00,191.62,1388.38
47.52,-0.00,193.52,1389.57
44.24,-0.00,195.42,1390.76
40.95,-0.00,197.31,1391.95
37.67,-0.00,199.21,1393.14
34.38,-0.00,201.11,1394.33
31.10,-0.00,203.00,1395.51
27.81,-0.00,204.90,1396.70
24.53,-0.00,206.80,1397.89
21.24,-0.00,208.69,1399.08
17.96,-0.00,210.59,1400.27
14.67,-0.00,212.49,1401.46
11.39,-0.00,214.38,1402.65
8.10,-0.00,216.28,1403.83
4.82,-0.00,218.18,1405.02
1.53,-0.00,220.07,1406.21
-1.75,-0.00,221.97,1407.40
-1.75,-0.00,221.97,1408.59
-1.73,0.50,222.00,1409.78
-1.68,0.99,222.09,1410.97
-1.59,1.45,222.24,1412.16
-1.47,1.89,222.45,1413.34
-1.47,1.89,222.45,1414.53
1.81,1.89,220.55,1415.72
5.10,1.89,218.66,1416.91
8.38,1.89,216.76,1418.10
11.67,1.89,214.86,1419.29
14.95,1.89,212.97,1420.48
18.24,1.89,211.07,1421.67
21.52,1.89,209.17,1422.85
24.81,1.89,207.28,1424.04
28.09,1.89,205.38,1425.23
31.38,1.89,203.48,1426.42
34.66,1.89,201.59,1427.61
37.95,1.89,199.69,1428.80
41.23,1.89,197.79,1429.99
44.52,1.89,195.90,1431.17
47.80,1.89,194.00,1432.36
51.09,1.89,192.11,1433.55
54.37,1.89,190.21,1434.74
57.66,1.89,188.31,1435.93
60.94,1.89,186.42,1437.12
64.23,1.89,184.52,1438.31
67.51,1.89,182.62,1439.50
70.80,1.89,180.73,1440.68
74.08,1.89,178.83,1441.87
77.37,1.89,176.93,1443.06
80.65,1.89,175.04,1444.25
83.94,1.89,173.14,1445.44
87.22,1.89,171.24,1446.63
90.51,1.89,169.35,1447.82
93.79,1.89,167.45,1449.00
93.79,1.89,167.45,1450.19
93.94,2.29,167.71,1451.38
94.12,2.65,168.02,1452.57
94.32,2.94,168.36,1453.76
94.54,3.18,168.74,1454.95
94.54,3.18,168.74,1456.14
91.25,3.18,170.64,1457.33
87.97,3.18,172.53,1458.51
84.68,3.18,174.43,1459.70
81.40,3.18,176.33,1460.89
78.11,3.18,178.22,1462.08
74.83,3.18,180.12,1463.27
71.54,3.18,182.02,1464.46
68.26,3.18,183.91,1465.65
64.97,3.18,185.81,1466.84
61.69,3.18,187.71,1468.02
58.40,3.18,189.60,1469.21
55.12,3.18,191.50,1470.40
51.83,3.18,193.40,1471.59
48.55,3.18,195.29,1472.78
45.26,3.18,197.19,1473.97
41.98,3.18,199.09,1475.16
38.69,3.18,200.98,1476.34
35.41,3.18,202.88,1477.53
32.12,3.18,204.78,1478.72
28.84,3.18,206.67,1479.91
25.55,3.18,208.57,1481.10
22.27,3.18,210.46,1482.29
18.98,3.18,212.36,1483.48
15.70,3.18,214.26,1484.67
12.41,3.18,216.15,1485.85
9.13,3.18,218.05,1487.04
5.84,3.18,219.95,1488.23
2.56,3.18,221.84,1489.42
-0.73,3.18,223.74,1490.61
-0.73,3.18,223.74,1491.80
-0.49,3.36,224.15,1492.99
-0.25,3.46,224.57,1494.17
-0.00,3.50,225.00,1495.36
0.25,3.46,225.43,1496.55
0.25,3.46,225.43,1497.74
3.53,3.46,223.53,1498.93
6.82,3.46,221.64,1500.12
10.10,3.46,219.74,1501.31
13.39,3.46,217.85,1502.50
16.67,3.46,215.95,1503.68
19.96,3.46,214.05,1504.87
23.24,3.46,212.16,1506.06
26.53,3.46,210.26,1507.25
29.81,3.46,208.36,1508.44
33.10,3.46,206.47,1509.63
36.38,3.46,204.57,1510.82
39.67,3.46,202.67,1512.00
42.95,3.46,200.78,1513.19
46.24,3.46,198.88,1514.38
49.52,3.46,196.98,1515.57
52.81,3.46,195.09,1516.76
56.09,3.46,193.19,1517.95
59.38,3.46,191.29,1519.14
62.66,3.46,189.40,1520.33
65.95,3.46,187.50,1521.51
69.23,3.46,185.60,1522.70
72.52,3.46,183.71,1523.89
75.80,3.46,181.81,1525.08
79.09,3.46,179.91,1526.27
82.37,3.46,178.02,1527.46
85.66,3.46,176.12,1528.65
88.94,3.46,174.22,1529.84
92.23,3.46,172.33,1531.02
95.51,3.46,170.43,1532.21
95.51,3.46,170.43,1533.40
95.76,3.36,170.85,1534.59
95.99,3.18,171.26,1535.78
96.21,2.94,171.64,1536.97
96.41,2.65,171.98,1538.16
96.41,2.65,171.98,1539.34
93.12,2.65,173.88,1540.53
89.84,2.65,175.78,1541.72
86.55,2.65,177.67,1542.91
83.27,2.65,179.57,1544.10
79.98,2.65,181.47,1545.29
76.70,2.65,183.36,1546.48
73.41,2.65,185.26,1547.67
70.13,2.65,187.16,1548.85
66.84,2.65,189.05,1550.04
63.56,2.65,190.95,1551.23
60.27,2.65,192.85,1552.42
56.99,2.65,194.74,1553.61
53.70,2.65,196.64,1554.80
50.42,2.65,198.54,1555.99
47.13,2.65,200.43,1557.17
43.85,2.65,202.33,1558.36
40.57,2.65,204.23,1559.55
37.28,2.65,206.12,1560.74
34.00,2.65,208.02,1561.93
30.71,2.65,209.92,1563.12
27.43,2.65,211.81,1564.31
24.14,2.65,213.71,1565.50
20.86,2.65,215.61,1566.68
17.57,2.65,217.50,1567.87
14.29,2.65,219.40,1569.06
11.00,2.65,221.30,1570.25
7.72,2.65,223.19,1571.44
4.43,2.65,225.09,1572.63
1.15,2.65,226.98,1573.82
1.15,2.65,226.98,1575.01
1.32,2.29,227.29,1576.19
1.47,1.89,227.55,1577.38
1.59,1.45,227.76,1578.57
1.68,0.99,227.91,1579.76
1.68,0.99,227.91,1580.95
4.96,0.99,226.01,1582.14
8.25,0.99,224.12,1583.33
11.53,0.99,222.22,1584.51
14.82,0.99,220.32,1585.70
18.10,0.99,218.43,1586.89
21.39,0.99,216.53,1588.08
24.67,0.99,214.63,1589.27
27.96,0.99,212.74,1590.46
31.24,0.99,210.84,1591.65
34.53,0.99,208.94,1592.84
37.81,0.99,207.05,1594.02
41.10,0.99,205.15,1595.21
44.38,0.99,203.25,1596.40
47.67,0.99,201.36,1597.59
50.95,0.99,199.46,1598.78
54.24,0.99,197.56,1599.97
57.52,0.99,195.67,1601.16
60.81,0.99,193.77,1602.34
64.09,0.99,191.87,1603.53
67.38,0.99,189.98,1604.72
70.66,0.99,188.08,1605.91
73.95,0.99,186.18,1607.10
77.23,0.99,184.29,1608.29
80.52,0.99,182.39,1609.48
83.80,0.99,180.49,1610.67
87.09,0.99,178.60,1611.85
90.37,0.99,176.70,1613.04
93.66,0.99,174.80,1614.23
96.94,0.99,172.91,1615.42
96.94,0.99,172.91,1616.61
96.99,0.50,173.00,1617.80
97.01,0.00,173.03,1618.99
96.99,-0.50,173.00,1620.18
96.94,-0.99,172.91,1621.36
96.94,-0.99,172.91,1622.55
93.66,-0.99,174.80,1623.74
90.37,-0.99,176.70,1624.93
87.09,-0.99,178.60,1626.12
83.80,-0.99,180.49,1627.31
80.52,-0.99,182.39,1628.50
77.23,-0.99,184.29,1629.68
73.95,-0.99,186.18,1630.87
70.66,-0.99,188.08,1632.06
67.38,-0.99,189.98,1633.25
64.09,-0.99,191.87,1634.44
60.81,-0.99,193.77,1635.63
57.52,-0.99,195.67,1636.82
54.24,-0.99,197.56,1638.01
50.95,-0.99,199.46,1639.19
47.67,-0.99,201.36,1640.38
44.38,-0.99,203.25,1641.57
41.10,-0.99,205.15,1642.76
37.81,-0.99,207.05,1643.95
34.53,-0.99,208.94,1645.14
31.24,-0.99,210.84,1646.33
27.96,-0.99,212.74,1647.51
24.67,-0.99,214.63,1648.70
21.39,-0.99,216.53,1649.89
18.10,-0.99,218.43,1651.08
14.82,-0.99,220.32,1652.27
11.53,-0.99,222.22,1653.46
8.25,-0.99,224.12,1654.65
4.96,-0.99,226.01,1655.84
1.68,-0.99,227.91,1657.02
1.68,-0.99,227.91,1658.21
1.59,-1.45,227.76,1659.40
1.47,-1.89,227.55,1660.59
1.32,-2.29,227.29,1661.78
1.15,-2.65,226.98,1662.97
1.15,-2.65,226.98,1664.16
4.43,-2.65,225.09,1665.35
7.72,-2.65,223.19,1666.53
11.00,-2.65,221.30,1667.72
14.29,-2.65,219.40,1668.91
17.57,-2.65,217.50,1670.10
20.86,-2.65,215.61,1671.29
24.14,-2.65,213.71,1672.48
27.43,-2.65,211.81,1673.67
30.71,-2.65,209.92,1674.85
34.00,-2.65,208.02,1676.04
37.28,-2.65,206.12,1677.23
40.57,-2.65,204.23,1678.42
43.85,-2.65,202.33,1679.61
47.13,-2.65,200.43,1680.80
50.42,-2.65,198.54,1681.99
53.70,-2.65,196.64,1683.18
56.99,-2.65,194.74,1684.36
60.27,-2.65,192.85,1685.55
63.56,-2.65,190.95,1686.74
66.84,-2.65,189.05,1687.93
70.13,-2.65,187.16,1689.12
73.41,-2.65,185.26,1690.31
76.70,-2.65,183.36,1691.50
79.98,-2.65,181.47,1692.68
83.27,-2.65,179.57,1693.87
86.55,-2.65,177.67,1695.06
89.84,-2.65,175.78,1696.25
93.12,-2.65,173.88,1697.44
96.41,-2.65,171.98,1698.63
96.41,-2.65,171.98,1699.82
96.21,-2.94,171.64,1701.01
95.99,-3.18,171.26,1702.19
95.76,-3.36,170.85,1703.38
95.51,-3.46,170.43,1704.57
95.51,-3.46,170.43,1705.76
92.23,-3.46,172.33,1706.95
88.94,-3.46,174.22,1708.14
85.66,-3.46,176.12,1709.33
82.37,-3.46,178.02,1710.52
79.09,-3.46,179.91,1711.70
75.80,-3.46,181.81,1712.89
72.52,-3.46,183.71,1714.08
69.23,-3.46,185.60,1715.27
65.95,-3.46,187.50,1716.46
62.66,-3.46,189.40,1717.65
59.38,-3.46,191.29,1718.84
56.09,-3.46,193.19,1720.02
52.81,-3.46,195.09,1721.21
49.52,-3.46,196.98,1722.40
46.24,-3.46,198.88,1723.59
42.95,-3.46,200.78,1724.78
39.67,-3.46,202.67,1725.97
36.38,-3.46,204.57,1727.16
33.10,-3.46,206.47,1728.35
29.81,-3.46,208.36,1729.53
26.53,-3.46,210.26,1730.72
23.24,-3.46,212.16,1731.91
19.96,-3.46,214.05,1733.10
16.67,-3.46,215.95,1734.29
13.39,-3.46,217.85,1735.48
10.10,-3.46,219.74,1736.67
6.82,-3.46,221.64,1737.85
3.53,-3.46,223.53,1739.04
0.25,-3.46,225.43,1740.23
0.25,-3.46,225.43,1741.42
0.00,-3.50,225.00,1742.61
-0.25,-3.46,224.57,1743.80
-0.49,-3.36,224.15,1744.99
-0.73,-3.18,223.74,1746.18
-0.73,-3.18,223.74,1747.36
2.56,-3.18,221.84,1748.55
5.84,-3.18,219.95,1749.74
9.13,-3.18,218.05,1750.93
12.41,-3.18,216.15,1752.12
15.70,-3.18,214.26,1753.31
18.98,-3.18,212.36,1754.50
22.27,-3.18,210.46,1755.69
25.55,-3.18,208.57,1756.87
28.84,-3.18,206.67,1758.06
32.12,-3.18,204.78,1759.25
35.41,-3.18,202.88,1760.44
38.69,-3.18,200.98,1761.63
41.98,-3.18,199.09,1762.82
45.26,-3.18,197.19,1764.01
48.55,-3.18,195.29,1765.19
51.83,-3.18,193.40,1766.38
55.12,-3.18,191.50,1767.57
58.40,-3.18,189.60,1768.76
61.69,-3.18,187.71,1769.95
64.97,-3.18,185.81,1771.14
68.26,-3.18,183.91,1772.33
71.54,-3.18,182.02,1773.52
74.83,-3.18,180.12,1774.70
78.11,-3.18,178.22,1775.89
81.40,-3.18,176.33,1777.08
84.68,-3.18,174.43,1778.27
87.97,-3.18,172.53,1779.46
91.25,-3.18,170.64,1780.65
94.54,-3.18,168.74,1781.84
94.54,-3.18,168.74,1783.02
94.32,-2.94,168.36,1784.21
94.12,-2.65,168.02,1785.40
93.94,-2.29,167.71,1786.59
93.79,-1.89,167.45,1787.78
93.79,-1.89,167.45,1788.97
90.51,-1.89,169.35,1790.16
87.22,-1.89,171.24,1791.35
83.94,-1.89,173.14,1792.53
80.65,-1.89,175.04,1793.72
77.37,-1.89,176.93,1794.91
74.08,-1.89,178.83,1796.10
70.80,-1.89,180.73,1797.29
67.51,-1.89,182.62,1798.48
64.23,-1.89,184.52,1799.67
60.94,-1.89,186.42,1800.85
57.66,-1.89,188.31,1802.04
54.37,-1.89,190.21,1803.23
51.09,-1.89,192.11,1804.42
47.80,-1.89,194.00,1805.61
44.52,-1.89,195.90,1806.80
41.23,-1.89,197.79,1807.99
37.95,-1.89,199.69,1809.18
34.66,-1.89,201.59,1810.36
31.38,-1.89,203.48,1811.55
28.09,-1.89,205.38,1812.74
24.81,-1.89,207.28,1813.93
21.52,-1.89,209.17,1815.12
18.24,-1.89,211.07,1816.31
14.95,-1.89,212.97,1817.50
11.67,-1.89,214.86,1818.69
8.38,-1.89,216.76,1819.87
5.10,-1.89,218.66,1821.06
1.81,-1.89,220.55,1822.25
-1.47,-1.89,222.45,1823.44
-1.47,-1.89,222.45,1824.63
-1.59,-1.45,222.24,1825.82
-1.68,-0.99,222.09,1827.01
-1.73,-0.50,222.00,1828.19
-1.75,-0.00,221.97,1829.38
-1.75,0.00,228.03,1830.57
-5.03,0.00,226.13,1831.76
-8.32,0.00,224.24,1832.95
-11.60,0.00,222.34,1834.14
-14.89,0.00,220.44,1835.33
-18.17,0.00,218.55,1836.52
-21.46,0.00,216.65,1837.70
-24.74,0.00,214.76,1838.89
-28.03,0.00,212.86,1840.08
-31.31,0.00,210.96,1841.27
-34.60,0.00,209.07,1842.46
-37.88,0.00,207.17,1843.65
-41.17,0.00,205.27,1844.84
-44.45,0.00,203.38,1846.02
-47.74,0.00,201.48,1847.21
-51.02,0.00,199.58,1848.40
-54.31,0.00,197.69,1849.59
-57.59,0.00,195.79,1850.78
-60.88,0.00,193.89,1851.97
-64.16,0.00,192.00,1853.16
-67.45,0.00,190.10,1854.35
-70.73,0.00,188.20,1855.53
-74.02,0.00,186.31,1856.72
-77.30,0.00,184.41,1857.91
-80.59,0.00,182.51,1859.10
-83.87,0.00,180.62,1860.29
-87.16,0.00,178.72,1861.48
-90.44,0.00,176.82,1862.67
-93.73,0.00,174.93,1863.86
-97.01,0.00,173.03,1865.04
-97.01,0.00,173.03,1866.23
-96.99,0.50,173.00,1867.42
-96.94,0.99,172.91,1868.61
-96.85,1.45,172.76,1869.80
-96.73,1.89,172.55,1870.99
-96.73,1.89,172.55,1872.18
-93.45,1.89,174.45,1873.36
-90.17,1.89,176.34,1874.55
-86.88,1.89,178.24,1875.74
-83.60,1.89,180.14,1876.93
-80.31,1.89,182.03,1878.12
-77.03,1.89,183.93,1879.31
-73.74,1.89,185.83,1880.50
-70.46,1.89,187.72,1881.69
-67.17,1.89,189.62,1882.87
-63.89,1.89,191.52,1884.06
-60.60,1.89,193.41,1885.25
-57.32,1.89,195.31,1886.44
-54.03,1.89,197.21,1887.63
-50.75,1.89,199.10,1888.82
-47.46,1.89,201.00,1890.01
-44.18,1.89,202.89,1891.19
-40.89,1.89,204.79,1892.38
-37.61,1.89,206.69,1893.57
-34.32,1.89,208.58,1894.76
-31.04,1.89,210.48,1895.95
-27.75,1.89,212.38,1897.14
-24.47,1.89,214.27,1898.33
-21.18,1.89,216.17,1899.52
-17.90,1.89,218.07,1900.70
-14.61,1.89,219.96,1901.89
-11.33,1.89,221.86,1903.08
-8.04,1.89,223.76,1904.27
-4.76,1.89,225.65,1905.46
-1.47,1.89,227.55,1906.65
-1.47,1.89,227.55,1907.84
-1.32,2.29,227.29,1909.03
-1.15,2.65,226.98,1910.21
-0.95,2.94,226.64,1911.40
-0.73,3.18,226.26,1912.59
-0.73,3.18,226.26,1913.78
-4.01,3.18,224.36,1914.97
-7.30,3.18,222.47,1916.16
-10.58,3.18,220.57,1917.35
-13.87,3.18,218.67,1918.53
-17.15,3.18,216.78,1919.72
-20.44,3.18,214.88,1920.91
-23.72,3.18,212.98,1922.10
-27.01,3.18,211.09,1923.29
-30.29,3.18,209.19,1924.48
-33.58,3.18,207.29,1925.67
-36.86,3.18,205.40,1926.86
-40.15,3.18,203.50,1928.04
-43.43,3.18,201.60,1929.23
-46.72,3.18,199.71,1930.42
-50.00,3.18,197.81,1931.61
-53.29,3.18,195.91,1932.80
-56.57,3.18,194.02,1933.99
-59.86,3.18,192.12,1935.18
-63.14,3.18,190.22,1936.36
-66.43,3.18,188.33,1937.55
-69.71,3.18,186.43,1938.74
-73.00,3.18,184.54,1939.93
-76.28,3.18,182.64,1941.12
-79.57,3.18,180.74,1942.31
-82.85,3.18,178.85,1943.50
-86.13,3.18,176.95,1944.69
-89.42,3.18,175.05,1945.87
-92.70,3.18,173.16,1947.06
-95.99,3.18,171.26,1948.25
-95.99,3.18,171.26,1949.44
-95.76,3.36,170.85,1950.63
-95.51,3.46,170.43,1951.82
-95.26,3.50,170.00,1953.01
-95.01,3.46,169.57,1954.20
-95.01,3.46,169.57,1955.38
-91.73,3.46,171.47,1956.57
-88.44,3.46,173.36,1957.76
-85.16,3.46,175.26,1958.95
-81.87,3.46,177.15,1960.14
-78.59,3.46,179.05,1961.33
-75.30,3.46,180.95,1962.52
-72.02,3.46,182.84,1963.70
-68.73,3.46,184.74,1964.89
-65.45,3.46,186.64,1966.08
-62.16,3.46,188.53,1967.27
-58.88,3.46,190.43,1968.46
-55.59,3.46,192.33,1969.65
-52.31,3.46,194.22,1970.84
-49.02,3.46,196.12,1972.03
-45.74,3.46,198.02,1973.21
-42.45,3.46,199.91,1974.40
-39.17,3.46,201.81,1975.59
-35.89,3.46,203.71,1976.78
-32.60,3.46,205.60,1977.97
-29.32,3.46,207.50,1979.16
-26.03,3.46,209.40,1980.35
-22.75,3.46,211.29,1981.53
-19.46,3.46,213.19,1982.72
-16.18,3.46,215.09,1983.91
-12.89,3.46,216.98,1985.10
-9.61,3.46,218.88,1986.29
-6.32,3.46,220.78,1987.48
-3.04,3.46,222.67,1988.67
0.25,3.46,224.57,1989.86
0.25,3.46,224.57,1991.04
0.49,3.36,224.15,1992.23
0.73,3.18,223.74,1993.42
0.95,2.94,223.36,1994.61
1.15,2.65,223.02,1995.80
1.15,2.65,223.02,1996.99
-2.14,2.65,221.12,1998.18
-5.42,2.65,219.22,1999.37
-8.71,2.65,217.33,2000.55
-11.99,2.65,215.43,2001.74
-15.28,2.65,213.53,2002.93
-18.56,2.65,211.64,2004.12
-21.85,2.65,209.74,2005.31
-25.13,2.65,207.84,2006.50
-28.42,2.65,205.95,2007.69
-31.70,2.65,204.05,2008.87
-34.99,2.65,202.15,2010.06
-38.27,2.65,200.26,2011.25
-41.56,2.65,198.36,2012.44
-44.84,2.65,196.46,2013.63
-48.13,2.65,194.57,2014.82
-51.41,2.65,192.67,2016.01
-54.70,2.65,190.77,2017.20
-57.98,2.65,188.88,2018.38
-61.27,2.65,186.98,2019.57
-64.55,2.65,185.08,2020.76
-67.84,2.65,183.19,2021.95
-71.12,2.65,181.29,2023.14
-74.41,2.65,179.39,2024.33
-77.69,2.65,177.50,2025.52
-80.98,2.65,175.60,2026.70
-84.26,2.65,173.70,2027.89
-87.55,2.65,171.81,2029.08
-90.83,2.65,169.91,2030.27
-94.12,2.65,168.02,2031.46
-94.12,2.65,168.02,2032.65
-93.94,2.29,167.71,2033.84
-93.79,1.89,167.45,2035.03
-93.67,1.45,167.24,2036.21
-93.58,0.99,167.09,2037.40
-93.58,0.99,167.09,2038.59
-90.30,0.99,168.99,2039.78
-87.01,0.99,170.88,2040.97
-83.73,0.99,172.78,2042.16
-80.44,0.99,174.68,2043.35
-77.16,0.99,176.57,2044.54
-73.87,0.99,178.47,2045.72
-70.59,0.99,180.37,2046.91
-67.30,0.99,182.26,2048.10
-64.02,0.99,184.16,2049.29
-60.73,0.99,186.06,2050.48
-57.45,0.99,187.95,2051.67
-54.16,0.99,189.85,2052.86
-50.88,0.99,191.75,2054.04
-47.59,0.99,193.64,2055.23
-44.31,0.99,195.54,2056.42
-41.02,0.99,197.44,2057.61
-37.74,0.99,199.33,2058.80
-34.46,0.99,201.23,2059.99
-31.17,0.99,203.13,2061.18
-27.89,0.99,205.02,2062.37
-24.60,0.99,206.92,2063.55
-21.32,0.99,208.82,2064.74
-18.03,0.99,210.71,2065.93
-14.75,0.99,212.61,2067.12
-11.46,0.99,214.51,2068.31
-8.18,0.99,216.40,2069.50
-4.89,0.99,218.30,2070.69
-1.61,0.99,220.20,2071.87
1.68,0.99,222.09,2073.06
1.68,0.99,222.09,2074.25
1.73,0.50,222.00,2075.44
1.75,0.00,221.97,2076.63
1.73,-0.50,222.00,2077.82
1.68,-0.99,222.09,2079.01
1.68,-0.99,222.09,2080.20
-1.61,-0.99,220.20,2081.38
-4.89,-0.99,218.30,2082.57
-8.18,-0.99,216.40,2083.76
-11.46,-0.99,214.51,2084.95
-14.75,-0.99,212.61,2086.14
-18.03,-0.99,210.71,2087.33
-21.32,-0.99,208.82,2088.52
-24.60,-0.99,206.92,2089.70
-27.89,-0.99,205.02,2090.89
-31.17,-0.99,203.13,2092.08
-34.46,-0.99,201.23,2093.27
-37.74,-0.99,199.33,2094.46
-41.02,-0.99,197.44,2095.65
-44.31,-0.99,195.54,2096.84
-47.59,-0.99,193.64,2098.03
-50.88,-0.99,191.75,2099.21
-54.16,-0.99,189.85,2100.40
-57.45,-0.99,187.95,2101.59
-60.73,-0.99,186.06,2102.78
-64.02,-0.99,184.16,2103.97
-67.30,-0.99,182.26,2105.16
-70.59,-0.99,180.37,2106.35
-73.87,-0.99,178.47,2107.54
-77.16,-0.99,176.57,2108.72
-80.44,-0.99,174.68,2109.91
-83.73,-0.99,172.78,2111.10
-87.01,-0.99,170.88,2112.29
-90.30,-0.99,168.99,2113.48
-93.58,-0.99,167.09,2114.67
-93.58,-0.99,167.09,2115.86
-93.67,-1.45,167.24,2117.04
-93.79,-1.89,167.45,2118.23
-93.94,-2.29,167.71,2119.42
-94.12,-2.65,168.02,2120.61
-94.12,-2.65,168.02,2121.80
-90.83,-2.65,169.91,2122.99
-87.55,-2.65,171.81,2124.18
-84.26,-2.65,173.70,2125.37
-80.98,-2.65,175.60,2126.55
-77.69,-2.65,177.50,2127.74
-74.41,-2.65,179.39,2128.93
-71.12,-2.65,181.29,2130.12
-67.84,-2.65,183.19,2131.31
-64.55,-2.65,185.08,2132.50
-61.27,-2.65,186.98,2133.69
-57.98,-2.65,188.88,2134.87
-54.70,-2.65,190.77,2136.06
-51.41,-2.65,192.67,2137.25
-48.13,-2.65,194.57,2138.44
-44.84,-2.65,196.46,2139.63
-41.56,-2.65,198.36,2140.82
-38.27,-2.65,200.26,2142.01
-34.99,-2.65,202.15,2143.20
-31.70,-2.65,204.05,2144.38
-28.42,-2.65,205.95,2145.57
-25.13,-2.65,207.84,2146.76
-21.85,-2.65,209.74,2147.95
-18.56,-2.65,211.64,2149.14
-15.28,-2.65,213.53,2150.33
-11.99,-2.65,215.43,2151.52
-8.71,-2.65,217.33,2152.71
-5.42,-2.65,219.22,2153.89
-2.14,-2.65,221.12,2155.08
